Source;Target;Label;Weight
299;1036;Node_299_to_1036;0.989166
304;1036;Node_304_to_1036;0.999167
310;1036;Node_310_to_1036;0.998412
396;1036;Node_396_to_1036;0.995674
401;1036;Node_401_to_1036;0.988095
422;1036;Node_422_to_1036;0.990179
426;1036;Node_426_to_1036;0.985828
447;1036;Node_447_to_1036;0.998747
458;1036;Node_458_to_1036;0.998736
513;1036;Node_513_to_1036;0.997471
519;1036;Node_519_to_1036;0.990787
548;1036;Node_548_to_1036;0.992925
620;1036;Node_620_to_1036;0.999301
641;1036;Node_641_to_1036;0.995078
655;1036;Node_655_to_1036;0.994991
691;1036;Node_691_to_1036;0.999695
695;1036;Node_695_to_1036;0.999441
701;1036;Node_701_to_1036;0.999655
704;1036;Node_704_to_1036;0.990947
710;1036;Node_710_to_1036;0.996064
713;1036;Node_713_to_1036;0.997102
715;1036;Node_715_to_1036;0.998636
717;1036;Node_717_to_1036;0.992627
723;1036;Node_723_to_1036;0.995126
726;1036;Node_726_to_1036;0.999473
737;1036;Node_737_to_1036;0.998875
741;1036;Node_741_to_1036;0.996325
750;1036;Node_750_to_1036;0.999651
754;1036;Node_754_to_1036;0.997923
772;1036;Node_772_to_1036;0.9948
777;1036;Node_777_to_1036;0.996809
797;1036;Node_797_to_1036;0.999222
813;1036;Node_813_to_1036;0.996815
820;1036;Node_820_to_1036;0.989621
826;1036;Node_826_to_1036;0.995595
827;1036;Node_827_to_1036;0.991651
836;1036;Node_836_to_1036;0.998891
840;1036;Node_840_to_1036;0.994128
846;1036;Node_846_to_1036;0.998006
854;1036;Node_854_to_1036;0.995806
855;1036;Node_855_to_1036;0.998059
862;1036;Node_862_to_1036;0.985729
872;1036;Node_872_to_1036;0.986678
879;1036;Node_879_to_1036;0.989473
881;1036;Node_881_to_1036;0.986556
884;1036;Node_884_to_1036;0.998378
892;1036;Node_892_to_1036;0.990141
893;1036;Node_893_to_1036;0.993267
925;1036;Node_925_to_1036;0.990981
928;1036;Node_928_to_1036;0.99564
934;1036;Node_934_to_1036;0.996261
935;1036;Node_935_to_1036;0.99912
936;1036;Node_936_to_1036;0.987213
945;1036;Node_945_to_1036;0.987752
949;1036;Node_949_to_1036;0.998538
950;1036;Node_950_to_1036;0.990957
959;1036;Node_959_to_1036;0.991966
961;1036;Node_961_to_1036;0.999526
988;1036;Node_988_to_1036;0.996426
995;1036;Node_995_to_1036;0.992596
1003;1036;Node_1003_to_1036;0.999005
1022;1036;Node_1022_to_1036;0.992418
1023;1036;Node_1023_to_1036;0.986709
1024;1036;Node_1024_to_1036;0.990454
1034;1036;Node_1034_to_1036;0.994618
1035;1036;Node_1035_to_1036;0.988691
3;1037;Node_3_to_1037;0.999375
9;1037;Node_9_to_1037;0.994973
27;1037;Node_27_to_1037;0.99392
28;1037;Node_28_to_1037;0.99525
40;1037;Node_40_to_1037;0.996154
43;1037;Node_43_to_1037;0.99156
49;1037;Node_49_to_1037;0.992639
69;1037;Node_69_to_1037;0.997958
73;1037;Node_73_to_1037;0.990051
80;1037;Node_80_to_1037;0.996754
114;1037;Node_114_to_1037;0.99373
267;1037;Node_267_to_1037;0.986014
279;1037;Node_279_to_1037;0.992981
285;1037;Node_285_to_1037;0.991591
286;1037;Node_286_to_1037;0.990057
303;1037;Node_303_to_1037;0.988078
435;1037;Node_435_to_1037;0.986848
488;1037;Node_488_to_1037;0.989811
520;1037;Node_520_to_1037;0.985716
620;1037;Node_620_to_1037;0.994986
641;1037;Node_641_to_1037;0.99575
690;1037;Node_690_to_1037;0.992953
691;1037;Node_691_to_1037;0.99797
695;1037;Node_695_to_1037;0.996226
701;1037;Node_701_to_1037;0.989191
715;1037;Node_715_to_1037;0.992777
726;1037;Node_726_to_1037;0.992482
741;1037;Node_741_to_1037;0.991108
750;1037;Node_750_to_1037;0.999106
772;1037;Node_772_to_1037;0.997787
777;1037;Node_777_to_1037;0.99844
797;1037;Node_797_to_1037;0.99732
820;1037;Node_820_to_1037;0.995976
826;1037;Node_826_to_1037;0.993489
846;1037;Node_846_to_1037;0.994445
861;1037;Node_861_to_1037;0.995646
870;1037;Node_870_to_1037;0.996583
879;1037;Node_879_to_1037;0.990098
881;1037;Node_881_to_1037;0.993806
884;1037;Node_884_to_1037;0.996892
925;1037;Node_925_to_1037;0.994444
937;1037;Node_937_to_1037;0.987401
949;1037;Node_949_to_1037;0.987606
997;1037;Node_997_to_1037;0.991129
1024;1037;Node_1024_to_1037;0.992448
1026;1037;Node_1026_to_1037;0.98758
1036;1037;Node_1036_to_1037;0.996798
27;1038;Node_27_to_1038;0.987609
58;1038;Node_58_to_1038;0.985863
60;1038;Node_60_to_1038;0.99764
69;1038;Node_69_to_1038;0.988617
74;1038;Node_74_to_1038;0.996275
75;1038;Node_75_to_1038;0.994799
114;1038;Node_114_to_1038;0.987529
126;1038;Node_126_to_1038;0.99401
173;1038;Node_173_to_1038;0.991917
189;1038;Node_189_to_1038;0.995983
230;1038;Node_230_to_1038;0.995896
254;1038;Node_254_to_1038;0.997909
267;1038;Node_267_to_1038;0.993438
284;1038;Node_284_to_1038;0.992973
290;1038;Node_290_to_1038;0.997812
299;1038;Node_299_to_1038;0.986329
310;1038;Node_310_to_1038;0.998031
364;1038;Node_364_to_1038;0.994116
426;1038;Node_426_to_1038;0.991631
447;1038;Node_447_to_1038;0.991809
454;1038;Node_454_to_1038;0.996949
458;1038;Node_458_to_1038;0.994
513;1038;Node_513_to_1038;0.994025
699;1038;Node_699_to_1038;0.987113
701;1038;Node_701_to_1038;0.986496
703;1038;Node_703_to_1038;0.999012
723;1038;Node_723_to_1038;0.98767
759;1038;Node_759_to_1038;0.998961
796;1038;Node_796_to_1038;0.990227
813;1038;Node_813_to_1038;0.99726
827;1038;Node_827_to_1038;0.996487
836;1038;Node_836_to_1038;0.99487
854;1038;Node_854_to_1038;0.997272
855;1038;Node_855_to_1038;0.9877
867;1038;Node_867_to_1038;0.991985
892;1038;Node_892_to_1038;0.989398
893;1038;Node_893_to_1038;0.995398
896;1038;Node_896_to_1038;0.988937
935;1038;Node_935_to_1038;0.996444
936;1038;Node_936_to_1038;0.986752
945;1038;Node_945_to_1038;0.996234
949;1038;Node_949_to_1038;0.994935
961;1038;Node_961_to_1038;0.993624
995;1038;Node_995_to_1038;0.986868
1008;1038;Node_1008_to_1038;0.994888
1021;1038;Node_1021_to_1038;0.996147
1022;1038;Node_1022_to_1038;0.993172
1028;1038;Node_1028_to_1038;0.990627
1016;1039;Node_1016_to_1039;0.994875
1031;1039;Node_1031_to_1039;0.985692
3;1040;Node_3_to_1040;0.985878
9;1040;Node_9_to_1040;0.993541
16;1040;Node_16_to_1040;0.988087
73;1040;Node_73_to_1040;0.993577
618;1040;Node_618_to_1040;0.990599
715;1040;Node_715_to_1040;0.987319
750;1040;Node_750_to_1040;0.991562
777;1040;Node_777_to_1040;0.991392
846;1040;Node_846_to_1040;0.994835
861;1040;Node_861_to_1040;0.99336
870;1040;Node_870_to_1040;0.994851
884;1040;Node_884_to_1040;0.996786
982;1040;Node_982_to_1040;0.993343
1026;1040;Node_1026_to_1040;0.990975
1027;1040;Node_1027_to_1040;0.991792
1037;1040;Node_1037_to_1040;0.996742
18;1041;Node_18_to_1041;0.991125
29;1041;Node_29_to_1041;0.991386
42;1041;Node_42_to_1041;0.995777
46;1041;Node_46_to_1041;0.989581
88;1041;Node_88_to_1041;0.995661
143;1041;Node_143_to_1041;0.996476
148;1041;Node_148_to_1041;0.996322
165;1041;Node_165_to_1041;0.988441
167;1041;Node_167_to_1041;0.988849
185;1041;Node_185_to_1041;0.986223
198;1041;Node_198_to_1041;0.993505
222;1041;Node_222_to_1041;0.989339
232;1041;Node_232_to_1041;0.986754
244;1041;Node_244_to_1041;0.994264
263;1041;Node_263_to_1041;0.989998
265;1041;Node_265_to_1041;0.989652
270;1041;Node_270_to_1041;0.987083
277;1041;Node_277_to_1041;0.991675
302;1041;Node_302_to_1041;0.97187
436;1041;Node_436_to_1041;0.988186
444;1041;Node_444_to_1041;0.987222
659;1041;Node_659_to_1041;0.989762
675;1041;Node_675_to_1041;0.987702
738;1041;Node_738_to_1041;0.996907
852;1041;Node_852_to_1041;0.989361
857;1041;Node_857_to_1041;0.986686
873;1041;Node_873_to_1041;0.990569
876;1041;Node_876_to_1041;0.991445
886;1041;Node_886_to_1041;0.989446
964;1041;Node_964_to_1041;0.991427
980;1041;Node_980_to_1041;0.987097
986;1041;Node_986_to_1041;0.989089
987;1041;Node_987_to_1041;0.995062
1019;1041;Node_1019_to_1041;0.996889
184;1042;Node_184_to_1042;0.989092
284;1042;Node_284_to_1042;0.998066
435;1042;Node_435_to_1042;0.989259
759;1042;Node_759_to_1042;0.997962
892;1042;Node_892_to_1042;0.991611
1021;1042;Node_1021_to_1042;0.986254
1033;1042;Node_1033_to_1042;0.995995
814;1043;Node_814_to_1043;0.986047
3;1044;Node_3_to_1044;0.996271
9;1044;Node_9_to_1044;0.994558
27;1044;Node_27_to_1044;0.993341
28;1044;Node_28_to_1044;0.987383
69;1044;Node_69_to_1044;0.994228
80;1044;Node_80_to_1044;0.994252
114;1044;Node_114_to_1044;0.987037
134;1044;Node_134_to_1044;0.991222
620;1044;Node_620_to_1044;0.993433
641;1044;Node_641_to_1044;0.985962
691;1044;Node_691_to_1044;0.993486
695;1044;Node_695_to_1044;0.994104
701;1044;Node_701_to_1044;0.991879
715;1044;Node_715_to_1044;0.988328
726;1044;Node_726_to_1044;0.991737
737;1044;Node_737_to_1044;0.987533
750;1044;Node_750_to_1044;0.994468
772;1044;Node_772_to_1044;0.990195
777;1044;Node_777_to_1044;0.991582
797;1044;Node_797_to_1044;0.991555
884;1044;Node_884_to_1044;0.989249
949;1044;Node_949_to_1044;0.992499
1036;1044;Node_1036_to_1044;0.99319
1037;1044;Node_1037_to_1044;0.99166
1032;1045;Node_1032_to_1045;0.993065
1042;1045;Node_1042_to_1045;0.986538
27;1047;Node_27_to_1047;0.989225
60;1047;Node_60_to_1047;0.997694
69;1047;Node_69_to_1047;0.989921
75;1047;Node_75_to_1047;0.989545
89;1047;Node_89_to_1047;0.989888
114;1047;Node_114_to_1047;0.987564
126;1047;Node_126_to_1047;0.99763
139;1047;Node_139_to_1047;0.988363
189;1047;Node_189_to_1047;0.994401
254;1047;Node_254_to_1047;0.99723
266;1047;Node_266_to_1047;0.986612
267;1047;Node_267_to_1047;0.987248
273;1047;Node_273_to_1047;0.991174
279;1047;Node_279_to_1047;0.996383
282;1047;Node_282_to_1047;0.996447
290;1047;Node_290_to_1047;0.996046
310;1047;Node_310_to_1047;0.994458
315;1047;Node_315_to_1047;0.988074
396;1047;Node_396_to_1047;0.996816
401;1047;Node_401_to_1047;0.990515
426;1047;Node_426_to_1047;0.991539
447;1047;Node_447_to_1047;0.995803
458;1047;Node_458_to_1047;0.997997
620;1047;Node_620_to_1047;0.996806
661;1047;Node_661_to_1047;0.98598
691;1047;Node_691_to_1047;0.995781
704;1047;Node_704_to_1047;0.991557
723;1047;Node_723_to_1047;0.996295
726;1047;Node_726_to_1047;0.988641
737;1047;Node_737_to_1047;0.987673
813;1047;Node_813_to_1047;0.987618
869;1047;Node_869_to_1047;0.98612
893;1047;Node_893_to_1047;0.989909
934;1047;Node_934_to_1047;0.995219
935;1047;Node_935_to_1047;0.9867
936;1047;Node_936_to_1047;0.99219
949;1047;Node_949_to_1047;0.993419
961;1047;Node_961_to_1047;0.998714
1020;1047;Node_1020_to_1047;0.986544
1022;1047;Node_1022_to_1047;0.997615
1023;1047;Node_1023_to_1047;0.996173
1028;1047;Node_1028_to_1047;0.998329
1036;1047;Node_1036_to_1047;0.985811
27;1048;Node_27_to_1048;0.991238
43;1048;Node_43_to_1048;0.993133
62;1048;Node_62_to_1048;0.998407
69;1048;Node_69_to_1048;0.993193
80;1048;Node_80_to_1048;0.992936
114;1048;Node_114_to_1048;0.994001
172;1048;Node_172_to_1048;0.994227
267;1048;Node_267_to_1048;0.9905
304;1048;Node_304_to_1048;0.995568
494;1048;Node_494_to_1048;0.989548
620;1048;Node_620_to_1048;0.987262
695;1048;Node_695_to_1048;0.987036
701;1048;Node_701_to_1048;0.987114
710;1048;Node_710_to_1048;0.995858
772;1048;Node_772_to_1048;0.992829
777;1048;Node_777_to_1048;0.992289
797;1048;Node_797_to_1048;0.98962
818;1048;Node_818_to_1048;0.995204
826;1048;Node_826_to_1048;0.990221
827;1048;Node_827_to_1048;0.989761
835;1048;Node_835_to_1048;0.989522
838;1048;Node_838_to_1048;0.986661
854;1048;Node_854_to_1048;0.993138
879;1048;Node_879_to_1048;0.993849
889;1048;Node_889_to_1048;0.994672
928;1048;Node_928_to_1048;0.991732
949;1048;Node_949_to_1048;0.989702
955;1048;Node_955_to_1048;0.995042
970;1048;Node_970_to_1048;0.987848
1030;1048;Node_1030_to_1048;0.991904
1036;1048;Node_1036_to_1048;0.985815
9;1049;Node_9_to_1049;0.993703
27;1049;Node_27_to_1049;0.986365
80;1049;Node_80_to_1049;0.992496
134;1049;Node_134_to_1049;0.987098
155;1049;Node_155_to_1049;0.985671
254;1049;Node_254_to_1049;0.989955
266;1049;Node_266_to_1049;0.987622
304;1049;Node_304_to_1049;0.989022
548;1049;Node_548_to_1049;0.986755
691;1049;Node_691_to_1049;0.992154
695;1049;Node_695_to_1049;0.986983
701;1049;Node_701_to_1049;0.991064
715;1049;Node_715_to_1049;0.988504
726;1049;Node_726_to_1049;0.992904
737;1049;Node_737_to_1049;0.993852
750;1049;Node_750_to_1049;0.991302
777;1049;Node_777_to_1049;0.986733
809;1049;Node_809_to_1049;0.997811
841;1049;Node_841_to_1049;0.986345
846;1049;Node_846_to_1049;0.990977
854;1049;Node_854_to_1049;0.994338
855;1049;Node_855_to_1049;0.991713
884;1049;Node_884_to_1049;0.99435
937;1049;Node_937_to_1049;0.988835
998;1049;Node_998_to_1049;0.99182
1003;1049;Node_1003_to_1049;0.988746
1036;1049;Node_1036_to_1049;0.987615
3;1050;Node_3_to_1050;0.992297
43;1050;Node_43_to_1050;0.992048
69;1050;Node_69_to_1050;0.986066
265;1050;Node_265_to_1050;0.988781
287;1050;Node_287_to_1050;0.98864
772;1050;Node_772_to_1050;0.986621
777;1050;Node_777_to_1050;0.995007
818;1050;Node_818_to_1050;0.991554
820;1050;Node_820_to_1050;0.988676
879;1050;Node_879_to_1050;0.991663
1002;1050;Node_1002_to_1050;0.986353
1037;1050;Node_1037_to_1050;0.993124
1048;1050;Node_1048_to_1050;0.995001
9;1051;Node_9_to_1051;0.988764
27;1051;Node_27_to_1051;0.98581
60;1051;Node_60_to_1051;0.998008
75;1051;Node_75_to_1051;0.99163
100;1051;Node_100_to_1051;0.986911
155;1051;Node_155_to_1051;0.987568
177;1051;Node_177_to_1051;0.996061
254;1051;Node_254_to_1051;0.997729
261;1051;Node_261_to_1051;0.991954
266;1051;Node_266_to_1051;0.989717
279;1051;Node_279_to_1051;0.987199
285;1051;Node_285_to_1051;0.987163
310;1051;Node_310_to_1051;0.995527
315;1051;Node_315_to_1051;0.991162
426;1051;Node_426_to_1051;0.985822
458;1051;Node_458_to_1051;0.989854
513;1051;Node_513_to_1051;0.992043
548;1051;Node_548_to_1051;0.986111
617;1051;Node_617_to_1051;0.990549
620;1051;Node_620_to_1051;0.991484
642;1051;Node_642_to_1051;0.986222
701;1051;Node_701_to_1051;0.99339
717;1051;Node_717_to_1051;0.986265
723;1051;Node_723_to_1051;0.997169
737;1051;Node_737_to_1051;0.993169
813;1051;Node_813_to_1051;0.986167
827;1051;Node_827_to_1051;0.988721
836;1051;Node_836_to_1051;0.986749
840;1051;Node_840_to_1051;0.991046
854;1051;Node_854_to_1051;0.993701
855;1051;Node_855_to_1051;0.985944
893;1051;Node_893_to_1051;0.989137
935;1051;Node_935_to_1051;0.995292
936;1051;Node_936_to_1051;0.991411
961;1051;Node_961_to_1051;0.99771
963;1051;Node_963_to_1051;0.995573
988;1051;Node_988_to_1051;0.986589
1003;1051;Node_1003_to_1051;0.98679
1022;1051;Node_1022_to_1051;0.991023
1028;1051;Node_1028_to_1051;0.992967
1029;1051;Node_1029_to_1051;0.99878
1047;1052;Node_1047_to_1052;0.987577
62;1053;Node_62_to_1053;0.986531
1048;1053;Node_1048_to_1053;0.9911
529;1054;Node_529_to_1054;0.988585
287;1055;Node_287_to_1055;0.988879
321;1055;Node_321_to_1055;0.98681
955;1055;Node_955_to_1055;0.99332
1046;1055;Node_1046_to_1055;0.998144
1048;1056;Node_1048_to_1056;0.995923
33;1057;Node_33_to_1057;0.992341
42;1057;Node_42_to_1057;0.997801
46;1057;Node_46_to_1057;0.990889
88;1057;Node_88_to_1057;0.993196
143;1057;Node_143_to_1057;0.987502
148;1057;Node_148_to_1057;0.992747
165;1057;Node_165_to_1057;0.985814
185;1057;Node_185_to_1057;0.993531
198;1057;Node_198_to_1057;0.996035
215;1057;Node_215_to_1057;0.990231
240;1057;Node_240_to_1057;0.989571
244;1057;Node_244_to_1057;0.993967
263;1057;Node_263_to_1057;0.996877
265;1057;Node_265_to_1057;0.988115
270;1057;Node_270_to_1057;0.990465
296;1057;Node_296_to_1057;0.987247
367;1057;Node_367_to_1057;0.994393
440;1057;Node_440_to_1057;0.991633
675;1057;Node_675_to_1057;0.98591
725;1057;Node_725_to_1057;0.9924
738;1057;Node_738_to_1057;0.988598
775;1057;Node_775_to_1057;0.987901
852;1057;Node_852_to_1057;0.994135
857;1057;Node_857_to_1057;0.993249
873;1057;Node_873_to_1057;0.996641
876;1057;Node_876_to_1057;0.98569
897;1057;Node_897_to_1057;0.978749
953;1057;Node_953_to_1057;0.986083
964;1057;Node_964_to_1057;0.996466
975;1057;Node_975_to_1057;0.996356
977;1057;Node_977_to_1057;0.994763
980;1057;Node_980_to_1057;0.99007
986;1057;Node_986_to_1057;0.985971
987;1057;Node_987_to_1057;0.996387
1007;1057;Node_1007_to_1057;0.987724
1019;1057;Node_1019_to_1057;0.988217
1041;1057;Node_1041_to_1057;0.996802
9;1059;Node_9_to_1059;0.99103
27;1059;Node_27_to_1059;0.991984
60;1059;Node_60_to_1059;0.996039
80;1059;Node_80_to_1059;0.990602
100;1059;Node_100_to_1059;0.992124
254;1059;Node_254_to_1059;0.993024
310;1059;Node_310_to_1059;0.997074
426;1059;Node_426_to_1059;0.989561
447;1059;Node_447_to_1059;0.99194
458;1059;Node_458_to_1059;0.993845
513;1059;Node_513_to_1059;0.994757
620;1059;Node_620_to_1059;0.997874
691;1059;Node_691_to_1059;0.989491
695;1059;Node_695_to_1059;0.98892
701;1059;Node_701_to_1059;0.992246
704;1059;Node_704_to_1059;0.987456
715;1059;Node_715_to_1059;0.986768
717;1059;Node_717_to_1059;0.992282
723;1059;Node_723_to_1059;0.997004
737;1059;Node_737_to_1059;0.9892
750;1059;Node_750_to_1059;0.99699
754;1059;Node_754_to_1059;0.986785
759;1059;Node_759_to_1059;0.991702
813;1059;Node_813_to_1059;0.991377
836;1059;Node_836_to_1059;0.990122
840;1059;Node_840_to_1059;0.989774
846;1059;Node_846_to_1059;0.99054
892;1059;Node_892_to_1059;0.994772
893;1059;Node_893_to_1059;0.990517
935;1059;Node_935_to_1059;0.993351
936;1059;Node_936_to_1059;0.997265
949;1059;Node_949_to_1059;0.986845
959;1059;Node_959_to_1059;0.994035
961;1059;Node_961_to_1059;0.994319
995;1059;Node_995_to_1059;0.99041
1022;1059;Node_1022_to_1059;0.995177
1028;1059;Node_1028_to_1059;0.994687
1034;1059;Node_1034_to_1059;0.995734
1035;1059;Node_1035_to_1059;0.989657
1036;1059;Node_1036_to_1059;0.986459
1037;1059;Node_1037_to_1059;0.988675
27;1060;Node_27_to_1060;0.989868
60;1060;Node_60_to_1060;0.997331
177;1060;Node_177_to_1060;0.986142
189;1060;Node_189_to_1060;0.993672
254;1060;Node_254_to_1060;0.998292
267;1060;Node_267_to_1060;0.993513
279;1060;Node_279_to_1060;0.988896
290;1060;Node_290_to_1060;0.986196
310;1060;Node_310_to_1060;0.996353
315;1060;Node_315_to_1060;0.988349
426;1060;Node_426_to_1060;0.988713
447;1060;Node_447_to_1060;0.994038
458;1060;Node_458_to_1060;0.996063
513;1060;Node_513_to_1060;0.994249
617;1060;Node_617_to_1060;0.987149
620;1060;Node_620_to_1060;0.9922
642;1060;Node_642_to_1060;0.987785
661;1060;Node_661_to_1060;0.989271
699;1060;Node_699_to_1060;0.989502
701;1060;Node_701_to_1060;0.988877
704;1060;Node_704_to_1060;0.990462
717;1060;Node_717_to_1060;0.993727
723;1060;Node_723_to_1060;0.997224
737;1060;Node_737_to_1060;0.987867
759;1060;Node_759_to_1060;0.99079
813;1060;Node_813_to_1060;0.992417
827;1060;Node_827_to_1060;0.994353
854;1060;Node_854_to_1060;0.995618
893;1060;Node_893_to_1060;0.992668
935;1060;Node_935_to_1060;0.994532
936;1060;Node_936_to_1060;0.992929
949;1060;Node_949_to_1060;0.98778
961;1060;Node_961_to_1060;0.997253
995;1060;Node_995_to_1060;0.990504
1020;1060;Node_1020_to_1060;0.993396
1022;1060;Node_1022_to_1060;0.997262
1028;1060;Node_1028_to_1060;0.990925
1029;1060;Node_1029_to_1060;0.995847
1038;1060;Node_1038_to_1060;0.994807
1047;1060;Node_1047_to_1060;0.992944
1051;1060;Node_1051_to_1060;0.998967
1059;1060;Node_1059_to_1060;0.997658
9;1061;Node_9_to_1061;0.997386
27;1061;Node_27_to_1061;0.997583
28;1061;Node_28_to_1061;0.988704
60;1061;Node_60_to_1061;0.995149
62;1061;Node_62_to_1061;0.994019
69;1061;Node_69_to_1061;0.994497
80;1061;Node_80_to_1061;0.997341
100;1061;Node_100_to_1061;0.993702
114;1061;Node_114_to_1061;0.995977
134;1061;Node_134_to_1061;0.996919
178;1061;Node_178_to_1061;0.992414
204;1061;Node_204_to_1061;0.991952
230;1061;Node_230_to_1061;0.987835
233;1061;Node_233_to_1061;0.997696
254;1061;Node_254_to_1061;0.99296
266;1061;Node_266_to_1061;0.988484
285;1061;Node_285_to_1061;0.988626
286;1061;Node_286_to_1061;0.989379
304;1061;Node_304_to_1061;0.996871
310;1061;Node_310_to_1061;0.994469
447;1061;Node_447_to_1061;0.994027
458;1061;Node_458_to_1061;0.988407
513;1061;Node_513_to_1061;0.990282
620;1061;Node_620_to_1061;0.99353
641;1061;Node_641_to_1061;0.990446
691;1061;Node_691_to_1061;0.995382
695;1061;Node_695_to_1061;0.997129
696;1061;Node_696_to_1061;0.985998
701;1061;Node_701_to_1061;0.998003
704;1061;Node_704_to_1061;0.989526
710;1061;Node_710_to_1061;0.987463
713;1061;Node_713_to_1061;0.990544
715;1061;Node_715_to_1061;0.99311
726;1061;Node_726_to_1061;0.994258
737;1061;Node_737_to_1061;0.994366
741;1061;Node_741_to_1061;0.994301
750;1061;Node_750_to_1061;0.994293
772;1061;Node_772_to_1061;0.99159
777;1061;Node_777_to_1061;0.992646
797;1061;Node_797_to_1061;0.994063
813;1061;Node_813_to_1061;0.993918
826;1061;Node_826_to_1061;0.995323
827;1061;Node_827_to_1061;0.988059
836;1061;Node_836_to_1061;0.994022
854;1061;Node_854_to_1061;0.991873
855;1061;Node_855_to_1061;0.994746
862;1061;Node_862_to_1061;0.987257
889;1061;Node_889_to_1061;0.98877
925;1061;Node_925_to_1061;0.988131
928;1061;Node_928_to_1061;0.995656
935;1061;Node_935_to_1061;0.997173
949;1061;Node_949_to_1061;0.997089
961;1061;Node_961_to_1061;0.998029
988;1061;Node_988_to_1061;0.988949
1003;1061;Node_1003_to_1061;0.995173
1036;1061;Node_1036_to_1061;0.995616
27;1062;Node_27_to_1062;0.99586
62;1062;Node_62_to_1062;0.98806
75;1062;Node_75_to_1062;0.989809
126;1062;Node_126_to_1062;0.995413
139;1062;Node_139_to_1062;0.987718
172;1062;Node_172_to_1062;0.992056
189;1062;Node_189_to_1062;0.993826
254;1062;Node_254_to_1062;0.996597
267;1062;Node_267_to_1062;0.99431
